r_component,mean_rmse
1.0,0.8866002916430169
2.0,0.8875217702931841
3.0,0.902259774513251
4.0,0.919303884600563
5.0,0.9281390358278735
10.0,0.9913309251027871
20.0,1.0771203783015075
50.0,1.098289753937734
100.0,0.9918469814633741
150.0,0.9655129299181906
200.0,0.9573186929834184
