r_component,rmse_fold1,rmse_fold2,rmse_fold3,rmse_fold4,rmse_fold5
5.0,0.9502944036259243,0.9519887293368813,0.9583481101939897,0.9548297265035095,0.9544035085435251
10.0,0.9321651776808048,0.9358018992419721,0.941829702955248,0.9377670030189842,0.9382459348973743
50.0,0.9347945914740413,0.9373306693245818,0.9445831453034886,0.941118679297587,0.9405353809698015
100.0,0.9416980724109434,0.9446881296070461,0.950672630269209,0.9474070958599915,0.9472527554068882
150.0,0.9467133554664554,0.9469097486550563,0.9547648096372344,0.9505226618491265,0.9510662297775296
200.0,0.94747251684627,0.9492437088457109,0.9563280795032387,0.9527697095847228,0.9523166392311985
