r_component,mean_rmse
5.0,0.9151691833940921
10.0,0.9539533947030442
20.0,0.9992665649183794
30.0,1.0148539310064888
40.0,1.020399235437079
50.0,1.012310065775488
100.0,0.9471023217851335
200.0,0.8995460429761281
