r_component,rmse_fold1,rmse_fold2,rmse_fold3,rmse_fold4,rmse_fold5
5.0,0.9075434681195738,0.9162505385199113,0.9156076577078066,0.9133981209400084,0.8967759808654553
10.0,0.9494069364692973,0.9488845092374931,0.953211981028105,0.9512462041988016,0.9346852164168316
20.0,1.010709009526882,1.009272967754156,1.015957129888076,1.011089157431872,0.9960316441242151
50.0,1.04941856172703,1.042627901479298,1.052768029352957,1.036970912120453,1.031389538057565
100.0,0.9934455698541342,0.9939882267075115,1.0018453742048417,0.98790222731321,0.9763288222007465
